Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Sint Maarten (Dutch part),SXM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.751509141,6.542775596,-2.13646282,-4.136775648,-1.325377725,-2.547997424,-2.376527429,-7.204621927,-7.333128945,,,
Seychelles,SYC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-7.519198962,5.570492761,7.370998439,3.298818659,-3.514268933,11.09230394,-1.935839653,4.980825751,-2.350806837,6.363348236,13.53241027,3.777202952,7.399933292,-0.524332918,0.819491966,13.94840488,-8.136689268,20.44213153,14.80423491,-5.118839206,-9.324594839,-1.697952749,-1.590077453,3.894242613,10.22813376,-0.797161116,0.064795864,5.004315437,10.53645641,6.472165963,1.400770823,6.670810954,4.006664574,-3.408236979,-2.273010598,3.389419695,10.65541765,6.303964572,-0.109436312,0.612194923,-2.356613485,-1.834808598,-4.816177606,-2.490007914,8.501897616,7.153344008,9.859154462,-4.310877765,-1.492677442,3.03727602,10.76086855,0.272336638,4.078024723,2.89189815,3.307886129,3.95321554,3.239641159,2.218749465,2.188471964,-8.47735319,6.996883544
Syrian Arab Republic,SYR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.548286032,20.87186549,-11.37311502,5.96139149,-0.856338603,-10.55079146,4.828293648,0.406203783,14.90738136,-5.02670069,5.301022651,21.39033942,-13.46867606,21.59753984,12.43717255,8.470318344,-5.109511956,6.226283638,-2.519969508,10.67091069,4.188165687,-0.530154024,-1.057654304,-10.76502711,5.639140382,-11.047373,-1.68415255,14.198176,-16.34766647,0.605389708,4.52225022,9.760214759,3.165996119,4.243927053,4.10426405,6.873052419,2.276406365,4.053446157,-5.983591992,-1.833603496,-1.491552,1.313731953,4.481402485,4.108899983,3.35987944,0.459605733,-0.812968046,0.725302005,4.198402534,2.788601917,1.07102213,-25.93119232,-22.49521229,-3.949252935,0.146192502,-5.216546919,-0.823278239,-0.442849729,-2.630992159,-6.99424539,
Turks and Caicos Islands,TCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.877104109,-3.481133373,4.388946616,6.583542399,2.461528916,-6.400986738,1.428470263,1.429890144,-28.76064545,0.203473359
Chad,TCD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.538780868,3.332558305,-3.501505253,-4.390870636,-1.291074959,-3.607791478,-1.066695174,-2.294830139,4.848362033,-0.146821501,-4.210230681,-1.015590339,-10.45321586,2.662092417,6.78018123,1.028013648,0.413551049,-2.19854286,-23.03731947,-6.160373559,1.02011643,0.478949696,10.05222814,0.775858311,20.63961852,-6.903467407,-5.752943885,11.64520363,1.415204969,-6.751168525,4.666821548,3.537776791,-17.60986501,7.719354653,-3.111290587,-2.206621114,2.100125421,3.368901104,-4.076926007,-4.20701537,8.001053927,4.814041637,10.25577118,27.83109465,12.74116064,-2.85311905,-0.167923467,-0.437900442,0.614501316,9.744973037,-3.354074685,5.150612145,2.006313918,3.15098859,-0.453003769,-9.161225856,-6.160905135,-1.026526888,-0.098958561,-4.66133902,-4.276978783
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-13.39956454,-1.943828867,3.727474918,8.238525294,8.007917323,5.189237106,-3.917863105,-0.918816523,8.464197838,10.40157194,3.943564473,2.357903754,5.775789291,1.632051982,4.829724878,1.080454886,5.858953203,7.516860877,5.409979422,5.914703432,3.967905999,4.644897421,5.945387046,8.230258715,6.195227918,5.366918891,7.262403123,7.852204896,3.9684821,3.482297025,6.368732105,9.59734825,9.783519909,9.463706324,8.472003368,7.708759317,6.036993914,1.702643942,5.241140623,6.565922671,5.983307854,7.0989394,8.018258483,8.232751732,9.09245264,10.20859636,11.63282112,7.806301915,7.192666747,9.129496144,7.820309454,6.656460205,6.397975056,6.129210828,5.879545807,5.787652361,5.894359879,5.831162642,5.186525582,0.81879747,6.898026711
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.060944646,-6.042769146,-9.77669901,-4.905888292,-8.809443579,-0.392629601,0.902827989,2.795316336,-0.710138685,2.492133083,7.490376536,2.685599507,5.094655707,6.160287425,7.789704876,6.544795218,7.713218338,7.45861626,4.18354835,-5.02343618,4.19814887,5.4374439,2.97000749,2.815828314,1.732624878,0.877330311,1.296911057,3.837233872,3.340202908,2.330594553,-1.7590481,6.938996567
Togo,TGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,10.33716534,2.068067905,3.194617811,11.96792879,12.43152075,5.801667084,1.473365769,0.820147904,6.559578936,-1.063515819,-3.079907428,4.693234777,1.222773144,2.290422515,0.016871842,-4.336949324,4.480705303,8.457342837,-7.497645276,11.47364771,-6.215038205,-6.691078791,-8.53876533,2.106676611,2.257000477,-1.451665759,-2.48272066,3.47548761,1.012117847,-3.133695615,-3.543627826,-6.693309888,-14.51652358,14.58290178,3.13455792,4.76473422,10.7246385,-5.104797379,-0.458087337,-3.558947271,-1.868706289,1.150877512,3.974642458,-3.544703148,-7.10954805,-0.191993083,-4.0070262,1.136543951,2.632652168,3.302532704,3.61053796,3.806131357,3.430591596,3.273381519,3.127379718,2.967069878,1.803884904,2.446820775,2.947040912,-0.651447665,2.797984032
Thailand,THA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.272881702,4.346874726,4.765302678,3.629476863,4.941495204,7.834250801,5.455382347,5.026373479,3.548332097,8.282373933,1.999211913,1.44959704,7.290950017,1.775065915,2.38515258,6.785230222,7.37791168,7.871341779,3.127380699,2.925416258,3.664089046,3.203246831,3.479430666,3.694001451,2.665329516,3.594504404,7.563336605,11.31173989,10.30488821,9.346719046,6.871916892,6.490478355,6.683558178,6.460397344,6.637786546,4.272296615,-3.994106257,-8.765114592,3.404319498,3.421814811,2.496283653,5.202479885,6.271893252,5.419952834,3.380060038,4.179335862,4.6348769,0.968009165,-1.401481911,6.793959919,0.190947238,6.554004502,2.065308706,0.432582323,2.644812515,2.977158499,3.749843744,3.886439661,1.893853697,-6.415842078,1.355957001
Tajikistan,TJK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,0.530146611,-4.156473831,10.46677819,-9.418352297,-3.416735992,-9.41478045,-30.25402882,-17.30062376,-22.46866191,-14.07704733,-18.34826361,0.32645975,4.633178745,3.150691906,6.883574256,7.258658969,8.548267566,8.825128448,8.212584203,4.729870238,5.055225906,5.835861382,5.893088682,1.897164301,4.359555318,5.150687405,5.181983258,5.021062185,4.268557189,3.560193553,4.433560892,4.697553748,5.211017247,4.998074038,2.144234875,6.883403198
Turkmenistan,TKM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.043904132,-6.798594138,31.78276097,-7.138884274,-17.2310443,-1.151709731,-19.32760652,-9.254820121,4.85256677,-12.67060429,5.460336201,14.69954832,3.898199859,2.858928957,-1.105635721,1.966409833,3.675776671,11.50749615,9.444376584,9.493054042,13.00901217,4.443794242,7.396303384,12.71357237,9.108041446,8.190014191,8.292780829,4.592543895,4.351811629,4.718773372,4.507069544,4.688623998,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.17582482,1.306909186,-0.99128323,4.260762727,2.679232908,2.057542485,1.520917117,4.373595843,4.130160514,3.889078731,4.337010473,4.658203448,5.555274529,4.011797398,1.162256559,2.970899098,2.326134816,1.863060723,4.909586251,4.573827282,-1.69355921,-2.587602459,-4.173678617,1.524104202,1.162864782,1.830018336,1.277131091,-1.550774555,-0.207265647,-2.22640223,1.430046738,0.927866911,2.639101262,3.642341987,-1.018501408,2.334176855,3.62440825,0.994391543,-1.148741645,1.99104382,-1.177997277,-0.897847954,1.269360206,4.148515691,2.79962565,3.883127599,4.223378626,2.720325099,-3.124034096,5.590370438,3.429773195,1.482981359,1.824444484,0.361742729,-0.57739403,-1.192977484,0.956877228,0.765818399,-0.180248739,-7.308817646,6.000128184
Timor-Leste,TLS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.44013935,-8.407210451,-3.985315308,-1.644957394,0.509518786,-6.553719786,7.580068141,8.85811527,7.822217847,7.024687969,3.624589536,2.582020611,0.983313537,2.41969731,0.974983728,1.800103278,-4.513693186,-2.154900303,21.72027023,29.92997828,3.621769948
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,3.824475772,5.685631356,7.577793987,8.735239351,5.967371349,5.187632921,10.63272812,2.917969187,3.531309538,-0.068963447,11.99145156,-2.647238408,-6.434853542,-5.297972259,-8.787634364,-3.252801947,9.247085792,2.152360442,-3.277584269,0.228547235,-5.029266184,-1.223836444,-2.678511807,-0.807901809,8.853888027,-3.530632841,2.764777872,-0.073545456,-0.044747562,0.886188999,4.42773432,1.808421414,4.578118276,2.520227824,4.130207866,0.804144618,1.365012814,0.383171249,5.654983063,2.477704633,3.197271463,4.153142986,1.748611817,0.648757433,3.243449674,-2.993093113,1.788346056,-1.553834088,0.761835148,-1.249831496,3.421821163,1.415587634,-0.031711739,-0.691568118,-4.386108777,2.997002564
Tonga,TON,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.649416491,1.929824166,1.695398886,6.522232155,2.094466617,2.653603428,-2.429872498,-0.059086969,-2.389373437,6.110782034,-0.000522763,3.496154237,4.701008225,7.114323859,1.584027092,0.7578487,1.766217438,3.061048125,0.265442712,3.138756156,4.248038636,1.714245325,-2.992319306,-0.484588376,-0.672387184,-0.150156521,4.462168404,-5.386686399,0.579134054,6.591955722,0.925330753,0.699172883,2.461694273,1.652378933,6.989392521,3.608636124,0.493856828,0.897435309,0.19936359,-3.368004141
South Asia (IDA & IBRD),TSA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.772334482,0.982152133,2.791513519,5.235970037,-2.943293505,-1.079685704,3.747008003,2.196440474,3.361759952,3.445832384,-1.532353157,-3.917643306,1.45742148,0.104404971,4.494496245,0.2636112,3.853392012,3.696621881,-4.847736855,3.994924033,3.980387153,1.431610313,4.143678063,1.763251453,2.965698308,2.400214223,1.858988725,5.933126104,3.009709657,3.071707722,-0.14221899,3.474980226,2.037865611,3.660744477,4.603746425,4.56151832,1.658512313,3.399186798,5.465889749,2.106533504,2.443979895,1.638384616,5.288987498,5.64035249,5.736075434,5.936104803,5.647369429,1.778972143,5.382856206,5.909528608,3.594064313,4.00598501,4.623631731,5.570659343,6.029446436,6.383493391,5.23743266,5.082551446,2.660450542,-6.281213079,6.864233436
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.435458765,3.48883969,3.509038892,2.334797015,2.107050256,-1.223010046,-3.747819058,0.334953395,6.544937725,7.402460675,5.000994519,-0.074755492,1.556503867,4.955409562,-2.907645113,2.587816116,0.083345058,-3.374594091,0.915428151,0.83157415,-3.60154534,-4.005507932,-5.270183108,-0.719345455,-1.013352432,-0.924210053,0.222484253,1.456487384,-0.14321465,-0.319489999,-2.15929961,-2.711580713,-3.281115087,-1.506103939,0.674000273,2.361326974,1.683444232,-0.101391488,-0.443770861,0.834620631,1.555507834,3.52608643,1.365552415,3.737811067,3.181166028,3.217734664,3.26529176,2.273718016,0.194873244,3.076190749,1.377833926,-0.056353403,2.228984566,2.040809197,0.098245889,-1.416345607,-0.231708746,0.024432917,-0.087989415,-4.530291811,1.510824255
Trinidad and Tobago,TTO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,11.66873599,0.820410463,3.70593139,5.775656821,-0.939766891,2.496188368,0.64569156,3.908458884,1.581968449,2.460702694,-0.095209926,4.433228859,0.316401025,2.437726938,0.156462442,5.041914662,7.709765257,8.524002447,2.133267552,8.869605253,3.218806267,2.503553385,-11.38267688,-6.822790961,-5.321178343,-4.597935363,-5.729876487,-4.938012108,-1.743847458,0.682999954,2.328212434,9.298392913,-1.31946111,2.976763328,3.299603689,6.676716597,7.136458808,7.764767928,7.659243849,6.488905191,3.673271606,7.343523063,13.79977071,7.345417274,5.595845656,12.56313758,4.15345776,2.802179778,-4.964072472,2.656160519,-0.977117819,5.838182673,3.097657509,2.615540346,-1.402399375,-7.345237982,-5.304881346,-2.590546846,-0.893769279,-7.568382929,-1.514121315
Tunisia,TUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,1.369610645,-2.251141962,7.554721695,1.973975822,1.927287105,7.68770272,14.68618462,-3.26393534,5.196968048,4.259300348,4.94936859,0.648423002,3.681866353,3.888215077,4.773913878,2.918577304,-2.95317431,2.079258791,3.019291899,2.865581565,-4.007364017,4.00747484,-2.339929818,-0.565265406,5.601188219,1.701461473,5.605081336,0.20192951,1.305497564,0.689205803,5.59581418,4.035519939,3.493069757,4.852816592,3.596026898,2.739037346,0.324463973,3.683117807,5.219832543,2.529027841,4.288249565,5.732862742,3.261953407,2.048569302,1.926220439,-3.267130183,2.893681767,1.288717988,1.929765049,-0.157956661,0.011379109,1.155580171,1.544968116,0.523944041,-9.465736764,3.461656656
Turkiye,TUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.507612644,2.740138906,6.162185629,2.754978861,0.327166735,8.453479206,2.025269249,4.075510914,1.569447612,0.854615086,3.188923837,5.033703561,0.980842505,3.325224411,4.98552197,8.20453503,1.196250786,-0.672822113,-2.684161021,-4.442239136,2.77543604,1.381268501,2.568294676,4.315571995,1.975489717,4.778605816,7.293127872,0.313037491,-1.646398044,7.216741989,-1.094959799,3.205758374,5.78373133,-6.326330968,6.067889697,5.619567788,5.850801079,0.816846708,-4.707525496,5.385567182,-7.138251276,4.969062414,4.373434322,8.309399699,7.533399484,5.570263162,3.750326616,-0.389113259,-6.015621981,6.990641203,9.733147454,3.252268707,6.645972547,2.876234076,4.04114037,1.571837928,6.100196757,2.085157754,-0.028123353,1.147943989,10.51288036
Tuvalu,TUV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.704014635,1.572687304,3.552779357,9.798927281,-5.262119595,-6.215757653,9.786187841,15.45326431,-1.625058721,-0.950050032,0.176696809,9.660586058,-4.931553669,-3.500431751,-5.815126602,1.233859397,5.886575736,5.3894081,-7.475019216,-3.538283307,5.320730671,-3.516303432,3.736151708,0.17432792,10.63999724,5.903789581,2.011319859,1.407868498,12.8479435,0.478814708,1.74417985
Tanzania,TZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.011557292,4.26155397,-0.521184356,-1.924916568,-1.945561276,-2.301128111,0.317148555,2.601812118,1.43092812,1.043121101,2.137100274,1.604208029,3.230092105,4.333864469,3.876986634,4.631290025,4.542441304,3.589391561,3.819321934,2.846011509,2.671290177,3.625050343,4.649286199,1.509348747,3.605546402,3.459388345,2.674204145,3.220842912,3.25130029,2.140613114,2.656322122,-1.026490973,1.195259315
Uganda,UGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,3.151800836,-2.996699197,-6.013038692,-2.513282152,0.789792992,4.884937878,2.993920506,3.095332874,2.154273745,-0.047066395,4.647364952,2.903221493,8.525988324,6.152818912,2.08605807,1.829820745,4.611757161,-0.041787423,2.029305566,5.40510273,3.202284984,3.693646482,3.286767765,7.601959559,5.278298227,5.573044281,3.732510339,2.602544562,6.257298379,0.875761039,0.649426228,2.031585585,1.985923773,1.344186746,-0.412239332,2.749030459,2.885708923,-0.423316497,0.264400772
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.112565901,3.367510205,-6.558927908,-8.891546999,-10.15898751,-14.24735481,-22.51718609,-11.5035697,-9.197963376,-2.111948982,-1.019448613,0.745271248,6.971359711,9.949427008,6.344762227,10.40881321,12.64662717,3.829305329,8.301133677,8.863688463,2.79864235,-14.75897466,4.506344824,5.825146656,0.399970156,0.273496006,-4.875249963,-9.443832191,2.854802608,2.810645471,4.016381776,3.793723912,-3.101658589,4.318458481
Upper middle income,UMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.512183196,1.861075116,1.399181522,6.274782271,4.746235964,3.560139155,0.790307053,3.060381818,5.206513265,5.715127388,4.184065127,4.26167988,5.70130566,3.977018133,3.133575103,3.248752104,3.146490559,3.569678821,5.28688754,5.012386837,0.67187585,0.417059965,-0.60989999,4.645349886,3.390782116,3.200105188,3.830965288,2.162604061,0.808511871,-0.461289107,-0.296450908,-0.151184067,2.978992849,2.520130561,2.3549267,4.109106079,4.711095213,2.027696001,2.694856102,5.494347168,2.747981724,3.912832472,5.187829724,7.336956752,6.953339339,8.137794161,8.924326905,5.750926103,1.985718043,7.688623238,6.151398632,5.051526152,4.673649009,3.837689522,3.468682361,3.456404937,4.470034153,4.262985837,3.500134108,-1.031181106,7.065263159
Uruguay,URY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.20716929,-2.762439149,-0.994151391,1.30348405,-0.011850687,2.050018561,-4.532047237,1.054022642,5.119019978,1.735116052,-0.793102199,-1.86504158,-0.281137614,2.290900417,5.418686877,3.247131281,0.819631166,4.779270456,5.661427388,5.376812015,1.137512945,-10.1548641,-10.69714549,-1.634562121,0.930956149,8.202038607,7.372389393,0.855353327,0.446963211,-0.317980081,2.932443968,7.303314325,2.074468171,6.669323981,-2.011426953,4.978087652,7.93099829,3.954631868,-2.426082431,-2.324954546,-4.097996624,-7.885543439,0.69075052,4.890119095,7.334976056,3.953910797,6.337655621,6.936003354,3.993184304,7.530255685,4.881023877,3.246526451,4.326613653,2.919729645,0.041679884,1.36367742,1.377292727,0.335943932,0.310434698,-6.140010595,4.453091858
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.618121193,4.480669354,2.908271948,4.340548963,5.07809761,5.277113858,1.389951286,3.758819368,2.097369706,-1.438450533,1.995600235,4.138096775,4.642155744,-1.445134344,-1.184581412,4.391462867,3.577146706,4.422984607,2.033887065,-1.209298263,1.536320281,-2.734569731,3.631979296,6.312167656,3.250656423,2.510885967,2.538623537,3.235416109,2.698166672,0.7414861,-1.434200125,2.096612766,1.405708565,2.760882297,1.468718234,2.572259204,3.197212055,3.270511073,3.597985018,2.925440983,-0.039919729,0.756774051,1.916480451,2.895847779,2.533784114,1.796486326,1.044930137,-0.820367899,-3.450015923,1.860291678,0.814519358,1.533102035,1.138692347,1.540380649,1.953004118,0.933375362,1.59713559,2.404867872,1.829668388,-3.697922096,5.820140176
Uzbekistan,UZB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.22715884,0.512465734,-0.416633675,-2.591204663,-13.25760641,-4.495155415,-7.042874372,-2.674535885,-0.226716896,3.235306542,2.63473868,3.181779109,2.408081724,2.853468768,2.70878259,3.026728084,6.216411405,5.713013285,6.148245628,7.925723268,7.292860007,6.243041209,4.602330394,4.6775345,5.537338042,5.633700765,5.086104316,5.364816972,4.106072761,2.652484732,3.540796763,3.744517567,-0.053436006,5.318632477
St. Vincent and the Grenadines,VCT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.666520467,1.889962853,-7.80400064,2.040766378,-0.705054292,-1.572770206,-10.88984264,4.979208643,1.412070842,9.246541898,1.687391975,24.40401035,-12.04418911,-9.730162614,-8.43408432,9.501893033,12.38152406,9.015905327,2.757369796,1.872746766,3.926411727,3.726162099,1.507244389,5.963219134,5.626937188,5.142787583,0.094734673,13.76323752,1.185320822,3.994565279,0.872827152,5.962658705,3.884636112,-1.527559277,7.549557653,1.185108628,3.517831332,4.191399432,2.863481929,1.801564337,1.90223086,5.519476975,7.013934853,4.576987002,3.005377086,7.588435566,3.885155039,0.866999465,-0.950808501,-4.005527482,-0.053088583,1.749451826,3.066102157,1.654738939,3.20029549,4.659682975,2.068147371,3.314669772,0.745631297,-5.048399085,1.643545784
"Venezuela, RB",VEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.423006652,4.801439327,0.393174928,7.436865735,0.756709881,-1.760437823,-0.43015719,3.980072173,-2.391427884,4.447587859,-1.556667788,-1.706122456,3.979082282,-0.893274776,-0.072519748,4.632955327,3.233479634,-0.556315888,-2.067167548,-7.07256373,-3.089621332,-4.710783046,-6.317600878,-1.212408472,-2.392208361,3.775750889,0.938044341,3.164038143,-10.82072223,3.905847448,7.14950515,3.630630697,-1.958390438,-4.464584002,1.758333116,-2.25304789,4.22181256,-1.695532386,-7.787498607,1.7311451,1.513897608,-10.4774248,-9.369276364,16.280063,8.490127021,8.115562125,7.082213076,3.737397826,-4.54882021,-2.816899035,2.811795401,4.284533881,0.094579108,-5.025111414,,,,,,,
British Virgin Islands,VGB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.392409019,3.323031122,3.497713552,3.585222912,4.041316111,1.162598335,-6.600820338,0.640017046,-8.147450692,-14.73218495,-6.157647384,-1.62976238,-0.267922316,1.786070569,-0.517853882,2.171426079,3.097666614,-1.798090794,
Vietnam,VNM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,1.368354689,0.422269258,1.252035644,2.825486359,5.02121078,2.829262524,3.719124222,6.419959109,5.965740436,6.850361955,7.672176131,7.607799877,6.570647246,4.297434233,3.438780911,5.601279272,5.106408112,5.233738847,5.805460737,6.444990452,6.47249051,5.946165322,6.105167318,4.631076534,4.318505017,5.293286344,5.283265615,4.379563692,4.42343677,5.293390881,5.877861594,5.618680387,5.909238407,6.467176044,6.392604079,1.937355342,1.699389545
Vanuatu,VUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,-13.50840672,2.019918181,-0.377847479,0.575460585,6.934182977,-1.46122022,-2.615098264,-5.300146922,-4.139464847,-0.988105712,8.955904562,0.616260807,0.063102622,-1.725489475,6.453975447,-1.394877933,-0.075143663,2.468756088,-1.153515706,-1.988164553,3.364842775,-5.829386091,-7.586125113,1.70550587,1.459448915,2.784370221,5.886420478,0.433127664,3.070110439,0.571086858,-1.119005997,0.742453227,-1.352753559,-1.908154629,0.694155033,-1.997430873,2.182595853,3.745446327,0.456982334,0.831127737,-7.606209372,-1.896281202
World,WLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.406824937,3.48301606,2.992626676,4.36833873,3.400057266,3.526671577,2.053710848,3.79373789,3.636530791,1.837567248,2.125546751,3.536771975,4.333508886,-0.137415704,-1.199306589,3.445793978,2.3032401,2.341347963,2.363859227,0.12075905,0.1611052,-1.389881052,0.848556848,2.878758451,1.91453535,1.641946074,1.909389122,2.814885129,1.975241578,1.101114303,-0.220409752,0.43485025,0.224337798,1.741630432,1.567805609,2.081219616,2.389837222,1.380800574,2.142738889,3.119439487,0.665480694,0.97895193,1.797787147,3.156430832,2.707025964,3.124182077,3.096774318,0.812084529,-2.546221133,3.278765959,2.08145222,1.452625746,1.552278835,1.845769081,1.861904487,1.607853201,2.208660741,2.158304763,1.519283225,-4.085362132,4.964844074
Samoa,WSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,0.39554245,1.387765231,4.083004639,5.600972991,0.237270251,-1.841940685,3.43922122,-4.591938172,-2.598264849,-0.845340852,3.150490619,-3.524521958,5.578863273,6.080571345,-0.388133039,1.15132741,1.161398486,4.066718656,6.509151449,5.029244978,4.757964877,2.740297964,6.326566545,1.726034118,-0.09379094,2.849305251,-1.256816179,5.309181062,2.961063106,-4.593625702,-0.801457579,-0.247106676,2.924962048,6.947334634,0.387482106,-1.591222875,3.365466916,-4.471685199,-8.713423661
Kosovo,XKX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.194651985,4.100371559,5.41043862,0.805675792,4.702935624,3.653587821,7.371867227,6.203622556,4.038708924,3.056664741,5.237433159,-5.406637944,10.99952741
"Yemen, Rep.",YEM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.310275342,4.174900709,0.15584861,2.844210314,2.059194161,1.416834481,2.190461134,2.999830916,0.874332587,3.251318206,1.012423088,1.201096174,1.033330183,1.241632423,2.683287177,0.138054891,0.256559574,0.593252192,0.837999511,4.592944574,-15.22174041,-0.526827926,1.868808284,-2.955389297,-29.9217613,-11.72001834,-7.475113134,-1.721734758,,,
South Africa,ZAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.977923939,3.061899477,4.165498177,4.68523742,2.892205441,1.258350839,3.935535478,0.98747369,1.562134521,2.123936918,1.276473065,-1.206552261,1.638373558,3.172395557,-1.069843219,-0.462108867,-2.736869065,0.273146766,1.065032988,3.846701404,2.680776202,-2.919738381,-4.442485565,2.20281397,-4.093735958,-3.207898037,-1.40869218,0.648586788,-0.980961325,-3.339621184,-3.518471297,-4.128461353,-0.586806136,1.428936716,1.416824108,2.722433879,1.187492787,-0.743024353,1.268070803,3.201510449,1.794442757,2.760877986,2.001993713,3.581230211,4.286771531,4.591102101,4.29764521,2.028404688,-2.702155972,1.817735697,1.873318226,1.04422917,1.099461735,-0.172220609,-0.757928114,-0.309171167,0.766941613,0.285735635,-0.987175237,-7.481092761,3.870315287
Zambia,ZMB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.787684973,-5.541489444,0.023360535,8.686085865,12.9720329,-8.561319902,4.500380161,-1.965268113,-3.545031167,1.794819393,-2.771231254,6.223401484,-3.72267991,3.411369771,-5.087758183,3.117303256,-7.365693085,-2.394257493,-5.854687704,0.028077111,2.980784157,-5.897735265,-5.087202427,-3.362979315,-1.399464803,-2.265504969,-0.279612643,3.379212766,-3.6256518,-3.007446899,-2.497851736,-4.090437808,4.258957181,-10.81754518,0.410354295,3.618763026,1.186738429,-2.928854067,1.943905544,1.062291692,2.208315021,1.360081411,3.691827653,3.683416254,3.74143169,4.237999819,4.59126068,3.99309571,5.405935895,6.507553257,2.05909554,4.103279411,1.676100601,1.352928005,-0.312861216,0.561270608,0.331284092,0.89734746,-1.564236877,-5.59573306,1.669096627
